Iso3,Area,StartDate (Food security),EndDate (Food Security),Item,Unit,Value,GHI Reference Year,GHI_Score,GHI_Rank,Absolute change since 2016,% change since 2016,Undernourishment_Pct (% of population),Child_Wasting_Pct (% of children under five years old),Child_Stunting_Pct (% of children under five years old),Child_Mortality_Pct (% of children under five years old),Note
PHL,Philippines,2008-01-01,2008-12-31,Percentage of population using at least basic drinking water services (percent),%,89,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Percentage of population using safely managed sanitation services (percent),%,49,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Percentage of population using at least basic sanitation services (percent),%,69,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Percentage of children under 5 years affected by wasting (percent),%,6.6,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Number of children under 5 years affected by wasting (million),million No,0.8,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),%,33.2,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Number of children under 5 years of age who are stunted (modeled estimates) (million),million No,3.8,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),%,3,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Number of children under 5 years of age who are overweight (modeled estimates) (million),million No,0.3,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Prevalence of obesity in the adult population (18 years and older) (percent),%,4.9,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Number of obese adults (18 years and older) (million),million No,2.6,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Prevalence of anemia among women of reproductive age (15-49 years) (percent),%,20.2,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Number of women of reproductive age (15-49 years) affected by anemia (million),million No,4.7,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),%,33,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Prevalence of low birthweight (percent),%,21.1,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Number of newborns with low birthweight (million),million No,0.5,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Minimum dietary energy requirement  (kcal/cap/day),kcal/cap/d,1714,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Average dietary energy requirement (kcal/cap/day),kcal/cap/d,2209,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Coefficient of variation of habitual caloric consumption distribution (real number),No,0.28,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2008-12-31,Incidence of caloric losses at retail distribution level (percent),%,3.31,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2008-01-01,2010-12-31,Average fat supply (g/cap/day) (3-year average),g/cap/d,50.5,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Average dietary energy supply adequacy (percent) (3-year average),%,113,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),kcal/cap/d,2580,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),kcal/cap/d,2500,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",%,59,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Average protein supply (g/cap/day) (3-year average),g/cap/d,65.6,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Average supply of protein of animal origin (g/cap/day) (3-year average),g/cap/d,27.8,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,"Gross domestic product per capita, PPP, (constant 2017 international $)",Int$/cap,6057.6,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Prevalence of undernourishment (percent) (3-year average),%,13.1,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Number of people undernourished (million) (3-year average),million No,12.4,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Cereal import dependency ratio (percent) (3-year average),%,20.9,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Percent of arable land equipped for irrigation (percent) (3-year average),%,5.2,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2011-12-31,Value of food imports in total merchandise exports (percent) (3-year average),%,10,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Political stability and absence of violence/terrorism (index),,-1.73,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Per capita food supply variability (kcal/cap/day),kcal/cap/d,35,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of population using safely managed drinking water services (percent),%,45,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of population using at least basic drinking water services (percent),%,90,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of population using safely managed sanitation services (percent),%,50,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of population using at least basic sanitation services (percent),%,70,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of children under 5 years affected by wasting (percent),%,,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Number of children under 5 years affected by wasting (million),million No,,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),%,32.9,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Number of children under 5 years of age who are stunted (modeled estimates) (million),million No,3.8,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),%,3.1,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Number of children under 5 years of age who are overweight (modeled estimates) (million),million No,0.4,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Prevalence of obesity in the adult population (18 years and older) (percent),%,5.1,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Number of obese adults (18 years and older) (million),million No,2.8,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Prevalence of anemia among women of reproductive age (15-49 years) (percent),%,19.5,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Number of women of reproductive age (15-49 years) affected by anemia (million),million No,4.6,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),%,,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Prevalence of low birthweight (percent),%,21.1,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Number of newborns with low birthweight (million),million No,0.5,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
PHL,Philippines,2009-01-01,2009-12-31,Minimum dietary energy requirement  (kcal/cap/day),kcal/cap/d,1717,2008,18.9,18.9,-3.5,-19.6,11.3,6.6,32,3.1,This entry is grouped under the 2008 range (2005–2012) because its data collection started between 2005 and 2012.
